Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence,Case,Condition,Source,Has_Representation_Evidence
ODD-only,Llama-3.3-70B,run_20.md,1,5,Strategic tension between residents and non-residents over queue priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_20.md,2,15,Strategic tension between users and management over charger occupation,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_20.md,3,25,Strategic tension between users and management over complaint response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_20.md,4,35,Strategic tension between management and residents over capacity expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_21.md,1,1,Queue Jumping,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_22.md,1,1,Queue Priority,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_23.md,1,1,Queue Jumping,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_24.md,1,5,"Users decide whether to follow the queue or bypass, affecting charger access and fairness perceptions.",,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_24.md,2,15,Users balance the convenience of staying with the need to free up chargers for others.,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_24.md,3,25,"Users decide whether to complain about queue violations, influencing staff enforcement and charger governance.",AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_24.md,4,35,"Management balances the demand for chargers with the costs of expansion, considering user needs and revenue.",,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_25.md,1,5,Strategic tension between residents and non-residents over queue priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_25.md,2,15,Strategic tension between users and management over charger occupation duration,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_25.md,3,25,Strategic tension between users and management over complaint response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_25.md,4,35,Strategic tension between management and residents over charger capacity expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_26.md,1,5,Priority in Queue Access,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_26.md,2,15,Timely Charger Release,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_26.md,3,25,Effective Complaint Resolution,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_26.md,4,35,Charger Capacity Adequacy,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_27.md,1,3,Shared EV Charging Action Situations,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_28.md,1,5,Strategic tension between residents and non-residents over queue priority.,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_28.md,2,15,Strategic tension between users and management over charger occupation after charging is complete.,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_28.md,3,25,Strategic tension between users and management over complaint response and legitimacy.,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_28.md,4,35,Strategic tension between management and residents over charger capacity and access rules.,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_29.md,1,1,Queue Priority,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,1,5,Strategic tension between residents and non-residents over queue priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,2,15,Strategic tension between users and management over charger occupation duration,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,3,25,Strategic tension between users and management over complaint response,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,4,35,Strategic tension between management and residents over capacity expansion,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,1,5,Resident vs. Non-Resident Queue Bypassing,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,2,17,Management vs. Overstaying Users,AS1: Queue-order and prompt move-out compliance between EV users,FP-duplicate,duplicate generated AS for AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,3,29,Resident vs. Non-Resident Charging Duration,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,4,41,User vs. Management in Queue Reservation,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,5,53,Resident vs. Non-Resident Charging Priority,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,6,65,Management vs. Resident Charging Norms,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,7,77,Resident vs. Non-Resident Demand Management,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,8,89,Management vs. Resident Charging Capacity,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,9,101,User vs. Management in Queue Completion,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,10,113,Resident vs. Non-Resident Charging Fairness,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,1,5,Resident vs. Non-Resident Charging Access,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,2,23,Queue Bypass vs. Queue Compliance,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,3,41,Charging Bay Occupation vs. Prompt Move-Out,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,4,59,Staff Enforcement vs. Informal Requests,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,5,77,Resident Discount Eligibility vs. Fairness,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,1,7,Resident vs. Non-Resident Queue Priority,AS1: Queue-order and prompt move-out compliance between EV users,TP,generated AS matches AS1: Queue-order and prompt move-out compliance between EV users,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,2,22,User vs. Staff Queue Enforcement,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,3,37,Resident vs. Resident Charging Norms,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,4,52,User vs. User Charging Duration,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,5,67,Resident vs. Visitor Charging Access,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,6,82,User vs. Staff Informal Requests,AS4: Informal priority exchange between EV user and parking staff,TP,generated AS matches AS4: Informal priority exchange between EV user and parking staff,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,7,97,User vs. User Charging Location,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,8,127,Resident vs. Non-Resident Charging Capacity,AS3: Shared charger-capacity contribution dilemma among residents,TP,generated AS matches AS3: Shared charger-capacity contribution dilemma among residents,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,9,142,User vs. User Overstay Behavior,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,1,6,Resident Discount vs. Fair Queue Access,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,2,19,Queue Compliance vs. Overstay,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,3,32,Queue Bypass vs. Fair Queue Order,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,4,45,Compliant Behavior vs. Overstay Tolerance,AS5: Formal complaint and enforcement coordination between user and management,TP,generated AS matches AS5: Formal complaint and enforcement coordination between user and management,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,5,58,Charger Occupation vs. Charging Efficiency,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,6,71,Formal vs. Informal Charging Access,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,7,84,Urgent Charging vs. Fair Queue Order,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,8,97,Short vs. Long Charging Sessions,,FP-wrong,generated AS is not one of the scenario-file correct ASs,1.0,EV-parking,ODD-only,ODD_EV-parking/Batch_30Runs_ODDOnly/EVParking_evaluation_as_level_ODD-only.csv,
